filepath,label,writer_id,sheet_id,source_sheet,cell_index
dataset/images/3/ Khan_ 3_ sheet8_ 34.png,3,Khan,sheet8,Khan_3_sheet8.JPG,34
dataset/images/3/ Khan_ 3_ sheet8_ 35.png,3,Khan,sheet8,Khan_3_sheet8.JPG,35
dataset/images/3/ Khan_ 3_ sheet8_ 36.png,3,Khan,sheet8,Khan_3_sheet8.JPG,36
dataset/images/3/ Khan_ 3_ sheet8_ 37.png,3,Khan,sheet8,Khan_3_sheet8.JPG,37
dataset/images/3/ Khan_ 3_ sheet8_ 38.png,3,Khan,sheet8,Khan_3_sheet8.JPG,38
dataset/images/3/ Khan_ 3_ sheet8_ 39.png,3,Khan,sheet8,Khan_3_sheet8.JPG,39
dataset/images/3/ Khan_ 3_ sheet8_ 40.png,3,Khan,sheet8,Khan_3_sheet8.JPG,40
dataset/images/3/ Khan_ 3_ sheet8_ 41.png,3,Khan,sheet8,Khan_3_sheet8.JPG,41
dataset/images/3/ Khan_ 3_ sheet8_ 42.png,3,Khan,sheet8,Khan_3_sheet8.JPG,42
dataset/images/3/ Khan_ 3_ sheet8_ 43.png,3,Khan,sheet8,Khan_3_sheet8.JPG,43
dataset/images/3/ Khan_ 3_ sheet8_ 44.png,3,Khan,sheet8,Khan_3_sheet8.JPG,44
dataset/images/3/ Khan_ 3_ sheet8_ 45.png,3,Khan,sheet8,Khan_3_sheet8.JPG,45
dataset/images/3/ Khan_ 3_ sheet8_ 46.png,3,Khan,sheet8,Khan_3_sheet8.JPG,46
dataset/images/3/ Khan_ 3_ sheet8_ 47.png,3,Khan,sheet8,Khan_3_sheet8.JPG,47
dataset/images/3/ Khan_ 3_ sheet8_ 48.png,3,Khan,sheet8,Khan_3_sheet8.JPG,48
dataset/images/3/ Khan_ 3_ sheet8_ 49.png,3,Khan,sheet8,Khan_3_sheet8.JPG,49
dataset/images/3/ Khan_ 3_ sheet8_ 50.png,3,Khan,sheet8,Khan_3_sheet8.JPG,50
dataset/images/3/ Khan_ 3_ sheet8_ 51.png,3,Khan,sheet8,Khan_3_sheet8.JPG,51
dataset/images/3/ Khan_ 3_ sheet8_ 52.png,3,Khan,sheet8,Khan_3_sheet8.JPG,52
dataset/images/3/ Khan_ 3_ sheet8_ 53.png,3,Khan,sheet8,Khan_3_sheet8.JPG,53
dataset/images/3/ Khan_ 3_ sheet8_ 54.png,3,Khan,sheet8,Khan_3_sheet8.JPG,54
dataset/images/3/ Khan_ 3_ sheet8_ 55.png,3,Khan,sheet8,Khan_3_sheet8.JPG,55
dataset/images/3/ Khan_ 3_ sheet8_ 56.png,3,Khan,sheet8,Khan_3_sheet8.JPG,56
dataset/images/3/ Khan_ 3_ sheet8_ 57.png,3,Khan,sheet8,Khan_3_sheet8.JPG,57
dataset/images/3/ Khan_ 3_ sheet8_ 58.png,3,Khan,sheet8,Khan_3_sheet8.JPG,58
dataset/images/3/ Khan_ 3_ sheet8_ 59.png,3,Khan,sheet8,Khan_3_sheet8.JPG,59
dataset/images/3/ Khan_ 3_ sheet8_ 60.png,3,Khan,sheet8,Khan_3_sheet8.JPG,60
dataset/images/3/ Khan_ 3_ sheet8_ 61.png,3,Khan,sheet8,Khan_3_sheet8.JPG,61
dataset/images/3/ Khan_ 3_ sheet8_ 62.png,3,Khan,sheet8,Khan_3_sheet8.JPG,62
dataset/images/3/ Khan_ 3_ sheet8_ 63.png,3,Khan,sheet8,Khan_3_sheet8.JPG,63
dataset/images/3/ Khan_ 3_ sheet8_ 64.png,3,Khan,sheet8,Khan_3_sheet8.JPG,64
dataset/images/3/ Khan_ 3_ sheet8_ 65.png,3,Khan,sheet8,Khan_3_sheet8.JPG,65
dataset/images/3/ Khan_ 3_ sheet8_ 66.png,3,Khan,sheet8,Khan_3_sheet8.JPG,66
dataset/images/3/ Khan_ 3_ sheet8_ 67.png,3,Khan,sheet8,Khan_3_sheet8.JPG,67
dataset/images/3/ Khan_ 3_ sheet8_ 68.png,3,Khan,sheet8,Khan_3_sheet8.JPG,68
dataset/images/3/ Khan_ 3_ sheet8_ 69.png,3,Khan,sheet8,Khan_3_sheet8.JPG,69
dataset/images/3/ Khan_ 3_ sheet8_ 70.png,3,Khan,sheet8,Khan_3_sheet8.JPG,70
dataset/images/3/ Khan_ 3_ sheet8_ 71.png,3,Khan,sheet8,Khan_3_sheet8.JPG,71
dataset/images/3/ Khan_ 3_ sheet8_ 72.png,3,Khan,sheet8,Khan_3_sheet8.JPG,72
dataset/images/3/ Khan_ 3_ sheet8_ 73.png,3,Khan,sheet8,Khan_3_sheet8.JPG,73
dataset/images/3/ Khan_ 3_ sheet8_ 74.png,3,Khan,sheet8,Khan_3_sheet8.JPG,74
dataset/images/3/ Khan_ 3_ sheet8_ 75.png,3,Khan,sheet8,Khan_3_sheet8.JPG,75
dataset/images/3/ Khan_ 3_ sheet8_ 76.png,3,Khan,sheet8,Khan_3_sheet8.JPG,76
dataset/images/3/ Khan_ 3_ sheet8_ 77.png,3,Khan,sheet8,Khan_3_sheet8.JPG,77
dataset/images/3/ Khan_ 3_ sheet8_ 78.png,3,Khan,sheet8,Khan_3_sheet8.JPG,78
dataset/images/3/ Khan_ 3_ sheet8_ 79.png,3,Khan,sheet8,Khan_3_sheet8.JPG,79
dataset/images/3/ Khan_ 3_ sheet8_ 80.png,3,Khan,sheet8,Khan_3_sheet8.JPG,80
dataset/images/3/ Khan_ 3_ sheet8_ 81.png,3,Khan,sheet8,Khan_3_sheet8.JPG,81
dataset/images/3/ Khan_ 3_ sheet8_ 82.png,3,Khan,sheet8,Khan_3_sheet8.JPG,82
dataset/images/3/ Khan_ 3_ sheet8_ 83.png,3,Khan,sheet8,Khan_3_sheet8.JPG,83
dataset/images/3/ Khan_ 3_ sheet8_ 84.png,3,Khan,sheet8,Khan_3_sheet8.JPG,84
dataset/images/3/ Khan_ 3_ sheet8_ 85.png,3,Khan,sheet8,Khan_3_sheet8.JPG,85
dataset/images/3/ Khan_ 3_ sheet8_ 86.png,3,Khan,sheet8,Khan_3_sheet8.JPG,86
dataset/images/3/ Khan_ 3_ sheet8_ 87.png,3,Khan,sheet8,Khan_3_sheet8.JPG,87
dataset/images/3/ Khan_ 3_ sheet8_ 88.png,3,Khan,sheet8,Khan_3_sheet8.JPG,88
dataset/images/3/ Khan_ 3_ sheet8_ 89.png,3,Khan,sheet8,Khan_3_sheet8.JPG,89
dataset/images/3/ Khan_ 3_ sheet8_ 90.png,3,Khan,sheet8,Khan_3_sheet8.JPG,90
dataset/images/3/ Khan_ 3_ sheet8_ 91.png,3,Khan,sheet8,Khan_3_sheet8.JPG,91
dataset/images/3/ Khan_ 3_ sheet8_ 92.png,3,Khan,sheet8,Khan_3_sheet8.JPG,92
dataset/images/3/ Khan_ 3_ sheet8_ 93.png,3,Khan,sheet8,Khan_3_sheet8.JPG,93
dataset/images/3/ Khan_ 3_ sheet8_ 94.png,3,Khan,sheet8,Khan_3_sheet8.JPG,94
dataset/images/3/ Khan_ 3_ sheet8_ 95.png,3,Khan,sheet8,Khan_3_sheet8.JPG,95
dataset/images/3/ Khan_ 3_ sheet8_ 96.png,3,Khan,sheet8,Khan_3_sheet8.JPG,96
dataset/images/3/ Khan_ 3_ sheet8_ 97.png,3,Khan,sheet8,Khan_3_sheet8.JPG,97
dataset/images/3/ Khan_ 3_ sheet8_ 98.png,3,Khan,sheet8,Khan_3_sheet8.JPG,98
dataset/images/3/ Khan_ 3_ sheet8_ 99.png,3,Khan,sheet8,Khan_3_sheet8.JPG,99
dataset/images/4/ Khan_ 4_ sheet10_ 0.png,4,Khan,sheet10,Khan_4_sheet10.JPG,0
dataset/images/4/ Khan_ 4_ sheet10_ 1.png,4,Khan,sheet10,Khan_4_sheet10.JPG,1
dataset/images/4/ Khan_ 4_ sheet10_ 2.png,4,Khan,sheet10,Khan_4_sheet10.JPG,2
dataset/images/4/ Khan_ 4_ sheet10_ 3.png,4,Khan,sheet10,Khan_4_sheet10.JPG,3
dataset/images/4/ Khan_ 4_ sheet10_ 4.png,4,Khan,sheet10,Khan_4_sheet10.JPG,4
dataset/images/4/ Khan_ 4_ sheet10_ 5.png,4,Khan,sheet10,Khan_4_sheet10.JPG,5
dataset/images/4/ Khan_ 4_ sheet10_ 6.png,4,Khan,sheet10,Khan_4_sheet10.JPG,6
dataset/images/4/ Khan_ 4_ sheet10_ 7.png,4,Khan,sheet10,Khan_4_sheet10.JPG,7
dataset/images/4/ Khan_ 4_ sheet10_ 8.png,4,Khan,sheet10,Khan_4_sheet10.JPG,8
dataset/images/4/ Khan_ 4_ sheet10_ 9.png,4,Khan,sheet10,Khan_4_sheet10.JPG,9
dataset/images/4/ Khan_ 4_ sheet10_ 10.png,4,Khan,sheet10,Khan_4_sheet10.JPG,10
dataset/images/4/ Khan_ 4_ sheet10_ 11.png,4,Khan,sheet10,Khan_4_sheet10.JPG,11
dataset/images/4/ Khan_ 4_ sheet10_ 12.png,4,Khan,sheet10,Khan_4_sheet10.JPG,12
dataset/images/4/ Khan_ 4_ sheet10_ 13.png,4,Khan,sheet10,Khan_4_sheet10.JPG,13
dataset/images/4/ Khan_ 4_ sheet10_ 14.png,4,Khan,sheet10,Khan_4_sheet10.JPG,14
dataset/images/4/ Khan_ 4_ sheet10_ 15.png,4,Khan,sheet10,Khan_4_sheet10.JPG,15
dataset/images/4/ Khan_ 4_ sheet10_ 16.png,4,Khan,sheet10,Khan_4_sheet10.JPG,16
dataset/images/4/ Khan_ 4_ sheet10_ 17.png,4,Khan,sheet10,Khan_4_sheet10.JPG,17
dataset/images/4/ Khan_ 4_ sheet10_ 18.png,4,Khan,sheet10,Khan_4_sheet10.JPG,18
dataset/images/4/ Khan_ 4_ sheet10_ 19.png,4,Khan,sheet10,Khan_4_sheet10.JPG,19
dataset/images/4/ Khan_ 4_ sheet10_ 20.png,4,Khan,sheet10,Khan_4_sheet10.JPG,20
dataset/images/4/ Khan_ 4_ sheet10_ 21.png,4,Khan,sheet10,Khan_4_sheet10.JPG,21
dataset/images/4/ Khan_ 4_ sheet10_ 22.png,4,Khan,sheet10,Khan_4_sheet10.JPG,22
dataset/images/4/ Khan_ 4_ sheet10_ 23.png,4,Khan,sheet10,Khan_4_sheet10.JPG,23
dataset/images/4/ Khan_ 4_ sheet10_ 24.png,4,Khan,sheet10,Khan_4_sheet10.JPG,24
dataset/images/4/ Khan_ 4_ sheet10_ 25.png,4,Khan,sheet10,Khan_4_sheet10.JPG,25
dataset/images/4/ Khan_ 4_ sheet10_ 26.png,4,Khan,sheet10,Khan_4_sheet10.JPG,26
dataset/images/4/ Khan_ 4_ sheet10_ 27.png,4,Khan,sheet10,Khan_4_sheet10.JPG,27
dataset/images/4/ Khan_ 4_ sheet10_ 28.png,4,Khan,sheet10,Khan_4_sheet10.JPG,28
dataset/images/4/ Khan_ 4_ sheet10_ 29.png,4,Khan,sheet10,Khan_4_sheet10.JPG,29
dataset/images/4/ Khan_ 4_ sheet10_ 30.png,4,Khan,sheet10,Khan_4_sheet10.JPG,30
dataset/images/4/ Khan_ 4_ sheet10_ 31.png,4,Khan,sheet10,Khan_4_sheet10.JPG,31
dataset/images/4/ Khan_ 4_ sheet10_ 32.png,4,Khan,sheet10,Khan_4_sheet10.JPG,32
dataset/images/4/ Khan_ 4_ sheet10_ 33.png,4,Khan,sheet10,Khan_4_sheet10.JPG,33
dataset/images/4/ Khan_ 4_ sheet10_ 34.png,4,Khan,sheet10,Khan_4_sheet10.JPG,34
dataset/images/4/ Khan_ 4_ sheet10_ 35.png,4,Khan,sheet10,Khan_4_sheet10.JPG,35
dataset/images/4/ Khan_ 4_ sheet10_ 36.png,4,Khan,sheet10,Khan_4_sheet10.JPG,36
dataset/images/4/ Khan_ 4_ sheet10_ 37.png,4,Khan,sheet10,Khan_4_sheet10.JPG,37
dataset/images/4/ Khan_ 4_ sheet10_ 38.png,4,Khan,sheet10,Khan_4_sheet10.JPG,38
dataset/images/4/ Khan_ 4_ sheet10_ 39.png,4,Khan,sheet10,Khan_4_sheet10.JPG,39
dataset/images/4/ Khan_ 4_ sheet10_ 40.png,4,Khan,sheet10,Khan_4_sheet10.JPG,40
dataset/images/4/ Khan_ 4_ sheet10_ 41.png,4,Khan,sheet10,Khan_4_sheet10.JPG,41
dataset/images/4/ Khan_ 4_ sheet10_ 42.png,4,Khan,sheet10,Khan_4_sheet10.JPG,42
dataset/images/4/ Khan_ 4_ sheet10_ 43.png,4,Khan,sheet10,Khan_4_sheet10.JPG,43
dataset/images/4/ Khan_ 4_ sheet10_ 44.png,4,Khan,sheet10,Khan_4_sheet10.JPG,44
dataset/images/4/ Khan_ 4_ sheet10_ 45.png,4,Khan,sheet10,Khan_4_sheet10.JPG,45
dataset/images/4/ Khan_ 4_ sheet10_ 46.png,4,Khan,sheet10,Khan_4_sheet10.JPG,46
dataset/images/4/ Khan_ 4_ sheet10_ 47.png,4,Khan,sheet10,Khan_4_sheet10.JPG,47
dataset/images/4/ Khan_ 4_ sheet10_ 48.png,4,Khan,sheet10,Khan_4_sheet10.JPG,48
dataset/images/4/ Khan_ 4_ sheet10_ 49.png,4,Khan,sheet10,Khan_4_sheet10.JPG,49
dataset/images/4/ Khan_ 4_ sheet10_ 50.png,4,Khan,sheet10,Khan_4_sheet10.JPG,50
dataset/images/4/ Khan_ 4_ sheet10_ 51.png,4,Khan,sheet10,Khan_4_sheet10.JPG,51
dataset/images/4/ Khan_ 4_ sheet10_ 52.png,4,Khan,sheet10,Khan_4_sheet10.JPG,52
dataset/images/4/ Khan_ 4_ sheet10_ 53.png,4,Khan,sheet10,Khan_4_sheet10.JPG,53
dataset/images/4/ Khan_ 4_ sheet10_ 54.png,4,Khan,sheet10,Khan_4_sheet10.JPG,54
dataset/images/4/ Khan_ 4_ sheet10_ 55.png,4,Khan,sheet10,Khan_4_sheet10.JPG,55
dataset/images/4/ Khan_ 4_ sheet10_ 56.png,4,Khan,sheet10,Khan_4_sheet10.JPG,56
dataset/images/4/ Khan_ 4_ sheet10_ 57.png,4,Khan,sheet10,Khan_4_sheet10.JPG,57
dataset/images/4/ Khan_ 4_ sheet10_ 58.png,4,Khan,sheet10,Khan_4_sheet10.JPG,58
dataset/images/4/ Khan_ 4_ sheet10_ 59.png,4,Khan,sheet10,Khan_4_sheet10.JPG,59
dataset/images/4/ Khan_ 4_ sheet10_ 60.png,4,Khan,sheet10,Khan_4_sheet10.JPG,60
dataset/images/4/ Khan_ 4_ sheet10_ 61.png,4,Khan,sheet10,Khan_4_sheet10.JPG,61
dataset/images/4/ Khan_ 4_ sheet10_ 62.png,4,Khan,sheet10,Khan_4_sheet10.JPG,62
dataset/images/4/ Khan_ 4_ sheet10_ 63.png,4,Khan,sheet10,Khan_4_sheet10.JPG,63
dataset/images/4/ Khan_ 4_ sheet10_ 64.png,4,Khan,sheet10,Khan_4_sheet10.JPG,64
dataset/images/4/ Khan_ 4_ sheet10_ 65.png,4,Khan,sheet10,Khan_4_sheet10.JPG,65
dataset/images/4/ Khan_ 4_ sheet10_ 66.png,4,Khan,sheet10,Khan_4_sheet10.JPG,66
dataset/images/4/ Khan_ 4_ sheet10_ 67.png,4,Khan,sheet10,Khan_4_sheet10.JPG,67
dataset/images/4/ Khan_ 4_ sheet10_ 68.png,4,Khan,sheet10,Khan_4_sheet10.JPG,68
dataset/images/4/ Khan_ 4_ sheet10_ 69.png,4,Khan,sheet10,Khan_4_sheet10.JPG,69
dataset/images/4/ Khan_ 4_ sheet10_ 70.png,4,Khan,sheet10,Khan_4_sheet10.JPG,70
dataset/images/4/ Khan_ 4_ sheet10_ 71.png,4,Khan,sheet10,Khan_4_sheet10.JPG,71
dataset/images/4/ Khan_ 4_ sheet10_ 72.png,4,Khan,sheet10,Khan_4_sheet10.JPG,72
dataset/images/4/ Khan_ 4_ sheet10_ 73.png,4,Khan,sheet10,Khan_4_sheet10.JPG,73
dataset/images/4/ Khan_ 4_ sheet10_ 74.png,4,Khan,sheet10,Khan_4_sheet10.JPG,74
dataset/images/4/ Khan_ 4_ sheet10_ 75.png,4,Khan,sheet10,Khan_4_sheet10.JPG,75
dataset/images/4/ Khan_ 4_ sheet10_ 76.png,4,Khan,sheet10,Khan_4_sheet10.JPG,76
dataset/images/4/ Khan_ 4_ sheet10_ 77.png,4,Khan,sheet10,Khan_4_sheet10.JPG,77
dataset/images/4/ Khan_ 4_ sheet10_ 78.png,4,Khan,sheet10,Khan_4_sheet10.JPG,78
dataset/images/4/ Khan_ 4_ sheet10_ 79.png,4,Khan,sheet10,Khan_4_sheet10.JPG,79
dataset/images/4/ Khan_ 4_ sheet10_ 80.png,4,Khan,sheet10,Khan_4_sheet10.JPG,80
dataset/images/4/ Khan_ 4_ sheet10_ 81.png,4,Khan,sheet10,Khan_4_sheet10.JPG,81
dataset/images/4/ Khan_ 4_ sheet10_ 82.png,4,Khan,sheet10,Khan_4_sheet10.JPG,82
dataset/images/4/ Khan_ 4_ sheet10_ 83.png,4,Khan,sheet10,Khan_4_sheet10.JPG,83
dataset/images/4/ Khan_ 4_ sheet10_ 84.png,4,Khan,sheet10,Khan_4_sheet10.JPG,84
dataset/images/4/ Khan_ 4_ sheet10_ 85.png,4,Khan,sheet10,Khan_4_sheet10.JPG,85
dataset/images/4/ Khan_ 4_ sheet10_ 86.png,4,Khan,sheet10,Khan_4_sheet10.JPG,86
dataset/images/4/ Khan_ 4_ sheet10_ 87.png,4,Khan,sheet10,Khan_4_sheet10.JPG,87
dataset/images/4/ Khan_ 4_ sheet10_ 88.png,4,Khan,sheet10,Khan_4_sheet10.JPG,88
dataset/images/4/ Khan_ 4_ sheet10_ 89.png,4,Khan,sheet10,Khan_4_sheet10.JPG,89
dataset/images/4/ Khan_ 4_ sheet10_ 90.png,4,Khan,sheet10,Khan_4_sheet10.JPG,90
dataset/images/4/ Khan_ 4_ sheet10_ 91.png,4,Khan,sheet10,Khan_4_sheet10.JPG,91
dataset/images/4/ Khan_ 4_ sheet10_ 92.png,4,Khan,sheet10,Khan_4_sheet10.JPG,92
dataset/images/4/ Khan_ 4_ sheet10_ 93.png,4,Khan,sheet10,Khan_4_sheet10.JPG,93
dataset/images/4/ Khan_ 4_ sheet10_ 94.png,4,Khan,sheet10,Khan_4_sheet10.JPG,94
dataset/images/4/ Khan_ 4_ sheet10_ 95.png,4,Khan,sheet10,Khan_4_sheet10.JPG,95
dataset/images/4/ Khan_ 4_ sheet10_ 96.png,4,Khan,sheet10,Khan_4_sheet10.JPG,96
dataset/images/4/ Khan_ 4_ sheet10_ 97.png,4,Khan,sheet10,Khan_4_sheet10.JPG,97
dataset/images/4/ Khan_ 4_ sheet10_ 98.png,4,Khan,sheet10,Khan_4_sheet10.JPG,98
dataset/images/4/ Khan_ 4_ sheet10_ 99.png,4,Khan,sheet10,Khan_4_sheet10.JPG,99
dataset/images/4/ Khan_ 4_ sheet9_ 0.png,4,Khan,sheet9,Khan_4_sheet9.JPG,0
dataset/images/4/ Khan_ 4_ sheet9_ 1.png,4,Khan,sheet9,Khan_4_sheet9.JPG,1
dataset/images/4/ Khan_ 4_ sheet9_ 2.png,4,Khan,sheet9,Khan_4_sheet9.JPG,2
dataset/images/4/ Khan_ 4_ sheet9_ 3.png,4,Khan,sheet9,Khan_4_sheet9.JPG,3
dataset/images/4/ Khan_ 4_ sheet9_ 4.png,4,Khan,sheet9,Khan_4_sheet9.JPG,4
dataset/images/4/ Khan_ 4_ sheet9_ 5.png,4,Khan,sheet9,Khan_4_sheet9.JPG,5
dataset/images/4/ Khan_ 4_ sheet9_ 6.png,4,Khan,sheet9,Khan_4_sheet9.JPG,6
dataset/images/4/ Khan_ 4_ sheet9_ 7.png,4,Khan,sheet9,Khan_4_sheet9.JPG,7
dataset/images/4/ Khan_ 4_ sheet9_ 8.png,4,Khan,sheet9,Khan_4_sheet9.JPG,8
dataset/images/4/ Khan_ 4_ sheet9_ 9.png,4,Khan,sheet9,Khan_4_sheet9.JPG,9
dataset/images/4/ Khan_ 4_ sheet9_ 10.png,4,Khan,sheet9,Khan_4_sheet9.JPG,10
dataset/images/4/ Khan_ 4_ sheet9_ 11.png,4,Khan,sheet9,Khan_4_sheet9.JPG,11
dataset/images/4/ Khan_ 4_ sheet9_ 12.png,4,Khan,sheet9,Khan_4_sheet9.JPG,12
dataset/images/4/ Khan_ 4_ sheet9_ 13.png,4,Khan,sheet9,Khan_4_sheet9.JPG,13
dataset/images/4/ Khan_ 4_ sheet9_ 14.png,4,Khan,sheet9,Khan_4_sheet9.JPG,14
dataset/images/4/ Khan_ 4_ sheet9_ 15.png,4,Khan,sheet9,Khan_4_sheet9.JPG,15
dataset/images/4/ Khan_ 4_ sheet9_ 16.png,4,Khan,sheet9,Khan_4_sheet9.JPG,16
dataset/images/4/ Khan_ 4_ sheet9_ 17.png,4,Khan,sheet9,Khan_4_sheet9.JPG,17
dataset/images/4/ Khan_ 4_ sheet9_ 18.png,4,Khan,sheet9,Khan_4_sheet9.JPG,18
dataset/images/4/ Khan_ 4_ sheet9_ 19.png,4,Khan,sheet9,Khan_4_sheet9.JPG,19
dataset/images/4/ Khan_ 4_ sheet9_ 20.png,4,Khan,sheet9,Khan_4_sheet9.JPG,20
dataset/images/4/ Khan_ 4_ sheet9_ 21.png,4,Khan,sheet9,Khan_4_sheet9.JPG,21
dataset/images/4/ Khan_ 4_ sheet9_ 22.png,4,Khan,sheet9,Khan_4_sheet9.JPG,22
dataset/images/4/ Khan_ 4_ sheet9_ 23.png,4,Khan,sheet9,Khan_4_sheet9.JPG,23
dataset/images/4/ Khan_ 4_ sheet9_ 24.png,4,Khan,sheet9,Khan_4_sheet9.JPG,24
dataset/images/4/ Khan_ 4_ sheet9_ 25.png,4,Khan,sheet9,Khan_4_sheet9.JPG,25
dataset/images/4/ Khan_ 4_ sheet9_ 26.png,4,Khan,sheet9,Khan_4_sheet9.JPG,26
dataset/images/4/ Khan_ 4_ sheet9_ 27.png,4,Khan,sheet9,Khan_4_sheet9.JPG,27
dataset/images/4/ Khan_ 4_ sheet9_ 28.png,4,Khan,sheet9,Khan_4_sheet9.JPG,28
dataset/images/4/ Khan_ 4_ sheet9_ 29.png,4,Khan,sheet9,Khan_4_sheet9.JPG,29
dataset/images/4/ Khan_ 4_ sheet9_ 30.png,4,Khan,sheet9,Khan_4_sheet9.JPG,30
dataset/images/4/ Khan_ 4_ sheet9_ 31.png,4,Khan,sheet9,Khan_4_sheet9.JPG,31
dataset/images/4/ Khan_ 4_ sheet9_ 32.png,4,Khan,sheet9,Khan_4_sheet9.JPG,32
dataset/images/4/ Khan_ 4_ sheet9_ 33.png,4,Khan,sheet9,Khan_4_sheet9.JPG,33
dataset/images/4/ Khan_ 4_ sheet9_ 34.png,4,Khan,sheet9,Khan_4_sheet9.JPG,34
dataset/images/4/ Khan_ 4_ sheet9_ 35.png,4,Khan,sheet9,Khan_4_sheet9.JPG,35
dataset/images/4/ Khan_ 4_ sheet9_ 36.png,4,Khan,sheet9,Khan_4_sheet9.JPG,36
dataset/images/4/ Khan_ 4_ sheet9_ 37.png,4,Khan,sheet9,Khan_4_sheet9.JPG,37
dataset/images/4/ Khan_ 4_ sheet9_ 38.png,4,Khan,sheet9,Khan_4_sheet9.JPG,38
dataset/images/4/ Khan_ 4_ sheet9_ 39.png,4,Khan,sheet9,Khan_4_sheet9.JPG,39
dataset/images/4/ Khan_ 4_ sheet9_ 40.png,4,Khan,sheet9,Khan_4_sheet9.JPG,40
dataset/images/4/ Khan_ 4_ sheet9_ 41.png,4,Khan,sheet9,Khan_4_sheet9.JPG,41
dataset/images/4/ Khan_ 4_ sheet9_ 42.png,4,Khan,sheet9,Khan_4_sheet9.JPG,42
dataset/images/4/ Khan_ 4_ sheet9_ 43.png,4,Khan,sheet9,Khan_4_sheet9.JPG,43
dataset/images/4/ Khan_ 4_ sheet9_ 44.png,4,Khan,sheet9,Khan_4_sheet9.JPG,44
dataset/images/4/ Khan_ 4_ sheet9_ 45.png,4,Khan,sheet9,Khan_4_sheet9.JPG,45
dataset/images/4/ Khan_ 4_ sheet9_ 46.png,4,Khan,sheet9,Khan_4_sheet9.JPG,46
dataset/images/4/ Khan_ 4_ sheet9_ 47.png,4,Khan,sheet9,Khan_4_sheet9.JPG,47
dataset/images/4/ Khan_ 4_ sheet9_ 48.png,4,Khan,sheet9,Khan_4_sheet9.JPG,48
dataset/images/4/ Khan_ 4_ sheet9_ 49.png,4,Khan,sheet9,Khan_4_sheet9.JPG,49
dataset/images/4/ Khan_ 4_ sheet9_ 50.png,4,Khan,sheet9,Khan_4_sheet9.JPG,50
dataset/images/4/ Khan_ 4_ sheet9_ 51.png,4,Khan,sheet9,Khan_4_sheet9.JPG,51
dataset/images/4/ Khan_ 4_ sheet9_ 52.png,4,Khan,sheet9,Khan_4_sheet9.JPG,52
dataset/images/4/ Khan_ 4_ sheet9_ 53.png,4,Khan,sheet9,Khan_4_sheet9.JPG,53
dataset/images/4/ Khan_ 4_ sheet9_ 54.png,4,Khan,sheet9,Khan_4_sheet9.JPG,54
dataset/images/4/ Khan_ 4_ sheet9_ 55.png,4,Khan,sheet9,Khan_4_sheet9.JPG,55
dataset/images/4/ Khan_ 4_ sheet9_ 56.png,4,Khan,sheet9,Khan_4_sheet9.JPG,56
dataset/images/4/ Khan_ 4_ sheet9_ 57.png,4,Khan,sheet9,Khan_4_sheet9.JPG,57
dataset/images/4/ Khan_ 4_ sheet9_ 58.png,4,Khan,sheet9,Khan_4_sheet9.JPG,58
dataset/images/4/ Khan_ 4_ sheet9_ 59.png,4,Khan,sheet9,Khan_4_sheet9.JPG,59
dataset/images/4/ Khan_ 4_ sheet9_ 60.png,4,Khan,sheet9,Khan_4_sheet9.JPG,60
dataset/images/4/ Khan_ 4_ sheet9_ 61.png,4,Khan,sheet9,Khan_4_sheet9.JPG,61
dataset/images/4/ Khan_ 4_ sheet9_ 62.png,4,Khan,sheet9,Khan_4_sheet9.JPG,62
dataset/images/4/ Khan_ 4_ sheet9_ 63.png,4,Khan,sheet9,Khan_4_sheet9.JPG,63
dataset/images/4/ Khan_ 4_ sheet9_ 64.png,4,Khan,sheet9,Khan_4_sheet9.JPG,64
dataset/images/4/ Khan_ 4_ sheet9_ 65.png,4,Khan,sheet9,Khan_4_sheet9.JPG,65
dataset/images/4/ Khan_ 4_ sheet9_ 66.png,4,Khan,sheet9,Khan_4_sheet9.JPG,66
dataset/images/4/ Khan_ 4_ sheet9_ 67.png,4,Khan,sheet9,Khan_4_sheet9.JPG,67
dataset/images/4/ Khan_ 4_ sheet9_ 68.png,4,Khan,sheet9,Khan_4_sheet9.JPG,68
dataset/images/4/ Khan_ 4_ sheet9_ 69.png,4,Khan,sheet9,Khan_4_sheet9.JPG,69
dataset/images/4/ Khan_ 4_ sheet9_ 70.png,4,Khan,sheet9,Khan_4_sheet9.JPG,70
dataset/images/4/ Khan_ 4_ sheet9_ 71.png,4,Khan,sheet9,Khan_4_sheet9.JPG,71
dataset/images/4/ Khan_ 4_ sheet9_ 72.png,4,Khan,sheet9,Khan_4_sheet9.JPG,72
dataset/images/4/ Khan_ 4_ sheet9_ 73.png,4,Khan,sheet9,Khan_4_sheet9.JPG,73
dataset/images/4/ Khan_ 4_ sheet9_ 74.png,4,Khan,sheet9,Khan_4_sheet9.JPG,74
dataset/images/4/ Khan_ 4_ sheet9_ 75.png,4,Khan,sheet9,Khan_4_sheet9.JPG,75
dataset/images/4/ Khan_ 4_ sheet9_ 76.png,4,Khan,sheet9,Khan_4_sheet9.JPG,76
dataset/images/4/ Khan_ 4_ sheet9_ 77.png,4,Khan,sheet9,Khan_4_sheet9.JPG,77
dataset/images/4/ Khan_ 4_ sheet9_ 78.png,4,Khan,sheet9,Khan_4_sheet9.JPG,78
